Path Cost Node 2,Probability Node 2,CDF Node 2
4.66176,0.000303294,0.980486
4.66576,0.000299609,0.980785
4.66976,0.000295959,0.981081
4.67376,0.000292343,0.981374
4.67776,0.000288761,0.981662
4.68176,0.000285212,0.981948
4.68576,0.000281696,0.982229
4.68976,0.000278214,0.982507
4.69376,0.000274765,0.982782
4.69776,0.00027135,0.983054
4.70176,0.000267966,0.983322
4.70576,0.000264616,0.983586
4.70976,0.000261298,0.983847
4.71376,0.000258012,0.984105
4.71776,0.000254759,0.98436
4.72176,0.000251537,0.984612
4.72576,0.000248348,0.98486
4.72976,0.00024519,0.985105
4.73376,0.000242063,0.985347
4.73776,0.000238968,0.985586
4.74176,0.000235903,0.985822
4.74576,0.00023287,0.986055
4.74976,0.000229867,0.986285
4.75376,0.000226895,0.986512
4.75776,0.000223953,0.986736
4.76176,0.000221042,0.986957
4.76576,0.00021816,0.987175
4.76976,0.000215308,0.98739
4.77376,0.000212486,0.987603
4.77776,0.000209694,0.987813
4.78176,0.00020693,0.988019
4.78576,0.000204196,0.988224
4.78976,0.00020149,0.988425
4.79376,0.000198814,0.988624
4.79776,0.000196165,0.98882
4.80176,0.000193545,0.989014
4.80576,0.000190953,0.989205
4.80976,0.00018839,0.989393
4.81376,0.000185853,0.989579
4.81776,0.000183345,0.989762
4.82176,0.000180863,0.989943
4.82576,0.000178409,0.990121
4.82976,0.000175982,0.990297
4.83376,0.000173582,0.990471
4.83776,0.000171208,0.990642
4.84176,0.00016886,0.990811
4.84576,0.000166539,0.990978
4.84976,0.000164244,0.991142
4.85376,0.000161974,0.991304
4.85776,0.00015973,0.991464
4.86176,0.000157512,0.991621
4.86576,0.000155319,0.991776
4.86976,0.000153151,0.99193
4.87376,0.000151007,0.992081
4.87776,0.000148889,0.992229
4.88176,0.000146794,0.992376
4.88576,0.000144724,0.992521
4.88976,0.000142678,0.992664
4.89376,0.000140656,0.992804
4.89776,0.000138658,0.992943
4.90176,0.000136683,0.99308
4.90576,0.000134731,0.993214
4.90976,0.000132802,0.993347
4.91376,0.000130897,0.993478
4.91776,0.000129014,0.993607
4.92176,0.000127153,0.993734
4.92576,0.000125315,0.99386
4.92976,0.000123499,0.993983
4.93376,0.000121705,0.994105
4.93776,0.000119932,0.994225
4.94176,0.000118182,0.994343
4.94576,0.000116452,0.994459
4.94976,0.000114744,0.994574
4.95376,0.000113057,0.994687
4.95776,0.00011139,0.994799
4.96176,0.000109744,0.994908
4.96576,0.000108119,0.995016
4.96976,0.000106514,0.995123
4.97376,0.000104928,0.995228
4.97776,0.000103363,0.995331
4.98176,0.000101817,0.995433
4.98576,0.000100291,0.995533
4.98976,9.87846e-05,0.995632
4.99376,9.7297e-05,0.995729
4.99776,9.58283e-05,0.995825
5.00176,9.43784e-05,0.99592
5.00576,9.2947e-05,0.996013
5.00976,9.15341e-05,0.996104
5.01376,9.01394e-05,0.996194
5.01776,8.87628e-05,0.996283
5.02176,8.74041e-05,0.99637
5.02576,8.6063e-05,0.996456
5.02976,8.47395e-05,0.996541
5.03376,8.34333e-05,0.996625
5.03776,8.21443e-05,0.996707
5.04176,8.08723e-05,0.996788
5.04576,7.96172e-05,0.996867
5.04976,7.83787e-05,0.996946
5.05376,7.71566e-05,0.997023
5.05776,7.5951e-05,0.997099
5.06176,7.47614e-05,0.997174
5.06576,7.35878e-05,0.997247
5.06976,7.24301e-05,0.99732
5.07376,7.1288e-05,0.997391
5.07776,7.01614e-05,0.997461
5.08176,6.90501e-05,0.99753
5.08576,6.79539e-05,0.997598
5.08976,6.68728e-05,0.997665
5.09376,6.58064e-05,0.997731
5.09776,6.47548e-05,0.997795
5.10176,6.37177e-05,0.997859
5.10576,6.26949e-05,0.997922
5.10976,6.16863e-05,0.997984
5.11376,6.06917e-05,0.998044
5.11776,5.97111e-05,0.998104
5.12176,5.87442e-05,0.998163
5.12576,5.77908e-05,0.99822
5.12976,5.68509e-05,0.998277
5.13376,5.59242e-05,0.998333
5.13776,5.50107e-05,0.998388
5.14176,5.41101e-05,0.998442
5.14576,5.32224e-05,0.998496
5.14976,5.23474e-05,0.998548
5.15376,5.14849e-05,0.998599
5.15776,5.06347e-05,0.99865
5.16176,4.97969e-05,0.9987
5.16576,4.89711e-05,0.998749
5.16976,4.81573e-05,0.998797
5.17376,4.73553e-05,0.998844
5.17776,4.65649e-05,0.998891
5.18176,4.57862e-05,0.998937
5.18576,4.50188e-05,0.998982
5.18976,4.42627e-05,0.999026
5.19376,4.35177e-05,0.999069
5.19776,4.27837e-05,0.999112
5.20176,4.20606e-05,0.999154
5.20576,4.13482e-05,0.999196
5.20976,4.06465e-05,0.999236
5.21376,3.99552e-05,0.999276
5.21776,3.92742e-05,0.999316
5.22176,3.86035e-05,0.999354
5.22576,3.79428e-05,0.999392
5.22976,3.72921e-05,0.999429
5.23376,3.66513e-05,0.999466
5.23776,3.60201e-05,0.999502
5.24176,3.53986e-05,0.999537
5.24576,3.47865e-05,0.999572
5.24976,3.41838e-05,0.999606
5.25376,3.35903e-05,0.99964
5.25776,3.30059e-05,0.999673
5.26176,3.24306e-05,0.999705
5.26576,3.18641e-05,0.999737
5.26976,3.13064e-05,0.999769
5.27376,3.07573e-05,0.999799
5.27776,3.02168e-05,0.99983
5.28176,2.96847e-05,0.999859
5.28576,2.91609e-05,0.999888
5.28976,2.86454e-05,0.999917
5.29376,2.81379e-05,0.999945
5.29776,2.76384e-05,0.999973
5.30176,2.71469e-05,1
